,Topline_csat,billing_csat,client_id,claim_csat_t3b,role,ee_csat_t3b_tem,ee_csat_t3b_vb,ee_csat_t3b_ltd,billing_m,issue_m,csat_onbrd,lives_group,Tenure_bin,hrc_flag,total_leave_indicator,has_TCS,BrkrSeg_1,DataFeedInd,LTD_ind,STD_ind,Dent_ind,VSN_ind,LIF_ind,ADD_ind,VB_ind,FML_ind,issue_handling_csat
9630,9,9,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
9631,9,8,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
9632,10,10,919968696,1,3,1,,,0.272727273,0.6,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,10
9633,8,8,1396081853,1,3,0.666666667,0.818181818,0.944444444,3.230769231,0.361111111,2,GTE2000,GT10,0,TRUE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
9634,10,8,1099385033,1,1,1,1,,0.5,0.027522936,10,500to1999,1,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
9635,9,9,378422654,1,1,1,,,1,1,10,LT100,6to10,0,FALSE,0,e. <$50K,Y,0,0,0,0,1,1,0,0,
9636,9,9,585979,1,1,1,,,0,0,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
9637,10,10,734379,1,2,1,,,0,0,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,0,0,0,0,1,1,0,0,
9638,8,8,668101664,1,2,1,1,,0,0.083333333,9,100to499,,0,TRUE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
9639,10,10,5.55555E+15,0.25,1,0.25,,,,,,,,,,,,,,,,,,,,,
9640,7,9,815731,1,2,1,,,,,,,,,,,,,,,,,,,,,
9641,9,9,90686153,0.666666667,2,0.666666667,,,0,0.466666667,10,LT100,3to5,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,0,0,
9642,10,10,1452166150,1,2,1,0.666666667,,,,,,,,,,,,,,,,,,,,
9643,5,5,1134572106,0,3,0.642857143,,0.75,,,,,,,,,,,,,,,,,,,
9644,5,8,478786,,1,,,,0,0.25,10,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,0,0,0,0,1,1,0,0,
9645,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,1
9646,5,5,346479667,0,1,0,,,0.5,0.571428571,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,1,1,1,0,1
9647,10,10,1194444949,1,2,1,,,0,0.347826087,9,100to499,6to10,1,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,1,0,
9648,8,7,680289867,0,1,0,,0,0,0.041666667,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,0,0,
9649,8,8,1380131720,1,2,1,,,,,,,,,,,,,,,,,,,,,7
9650,8,9,1489238982,0.6,1,0.666666667,0.7,,,,,,,,,,,,,,,,,,,,
9651,9,9,1586542634,0.8,4,0.75,1,,,,,,,,,,,,,,,,,,,,
9652,10,10,792222,1,3,1,,,2,0.666666667,10,LT100,6to10,0,FALSE,0,e. <$50K,N,0,0,0,0,1,1,0,0,
9653,8,9,1592274761,1,3,0,0.666666667,,,,,,,,,,,,,,,,,,,,
9654,7,5,1025382452,1,3,1,,,4,0.3125,10,100to499,6to10,0,TRUE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,
9655,10,5,766853167,1,2,1,,,0,0.933333333,10,LT100,3to5,0,TRUE,0,e. <$50K,N,0,0,0,0,1,1,1,0,
9656,8,7,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
9657,9,8,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
9658,5,8,5.55555E+15,0.2,2,0.2,,,,,,,,,,,,,,,,,,,,,
9659,10,10,441104,,4,,,,0,0,10,LT100,6to10,0,FALSE,0,e. <$50K,N,0,0,0,0,1,1,0,0,
9660,10,10,1419942229,1,2,1,,,0,0.666666667,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
9661,3,5,820281,0,3,0.75,0.777777778,1,,,,,,,,,,,,,,,,,,,
9662,9,10,366012829,1,2,1,,,1.5,0,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,1,1,1,0,
9663,10,8,480612,1,4,1,,,0,0,7,500to1999,GT10,0,FALSE,0,f. $50K - $500K,N,0,0,0,0,1,0,0,0,
9664,8,3,669415458,1,4,1,,,0.666666667,0.074074074,9,100to499,3to5,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
9665,9,9,371457368,1,2,1,,,0,0.25,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,Y,0,1,1,1,1,1,0,0,
9666,7,8,5.55555E+15,0.2,2,0.2,,,,,,,,,,,,,,,,,,,,,7.5
9667,7,6,682808,1,2,1,,,3,1,9,100to499,GT10,1,FALSE,1,g. $500K - $5M,N,1,1,0,0,1,1,1,0,
9668,4,1,4100334,0,2,0,,1,0,0.56,,500to1999,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,1,0,
9669,4,10,830438350,1,3,1,,,,,,,,,,,,,,,,,,,,,9
9670,9,10,1455873859,1,2,1,,,,,,,,,,,,,,,,,,,,,
9671,7,7,990272894,0.2,2,1,0,,,,,,,,,,,,,,,,,,,,
9672,9,9,5.55555E+15,1,3,1,1,,,,,,,,,,,,,,,,,,,,
9673,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9674,10,11,839508,1,3,1,,,0,0,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,0,0,0,0,
9675,8,6,716972285,0.5,1,0.5,,,1.333333333,0.727272727,10,100to499,6to10,0,FALSE,1,g. $500K - $5M,Y,0,1,0,0,1,1,1,1,
9676,9,8,1586542634,1,3,0.75,1,,,,,,,,,,,,,,,,,,,,
9677,4,4,449516,,2,,,,,,,,,,,,,,,,,,,,,,
9678,8,9,749804,1,2,1,,,0,0.125,4,LT100,GT10,0,FALSE,0,f. $50K - $500K,N,1,1,1,1,1,1,1,0,
9679,7,8,1447095820,0.333333333,3,1,0.79122807,1,0.076923077,0.153846154,2,GTE2000,6to10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
9680,8,8,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
9681,9,9,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
9682,9,8,805798160,1,2,1,0.5,,0.666666667,0.538461538,9,100to499,GT10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,1,0,
9683,8,10,1050442218,0.2,2,0.2,,1,,,,,,,,,,,,,,,,,,,
9684,7,8,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
9685,9,8,850906919,1,1,1,,,1,0.714285714,9,100to499,3to5,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,8.333333333
9686,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9687,10,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9688,8,8,1274981132,0.25,2,1,0.333333333,1,0.830769231,0.172043011,10,500to1999,1,0,FALSE,1,h. $5M - $50M,N,1,1,1,1,1,1,1,0,
9689,6,5,114257990,0.5,1,0.5,,,,,,,,,,,,,,,,,,,,,10
9690,8,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9691,9,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9692,10,10,5.55555E+15,1,3,1,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,
9693,10,11,979073991,0.8,3,1,,1,0,0.683333333,9,100to499,2,0,TRUE,1,h. $5M - $50M,N,1,1,1,1,1,1,1,1,
9694,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9695,7,11,1586542634,0,2,0.75,1,,,,,,,,,,,,,,,,,,,,
9696,8,9,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
9697,7,6,1048296257,1,2,1,,,1.090909091,0.461538462,,LT100,6to10,1,FALSE,1,f. $50K - $500K,N,1,1,0,0,1,1,0,0,5.5
9698,5,8,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
9699,10,10,62705659,0,1,0,,,0,0.769230769,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,Y,0,0,0,0,1,1,0,0,10
9700,6,7,5.55555E+15,0.2,2,1,,,,,,,,,,,,,,,,,,,,,
9701,7,7,1371288075,0,2,0.5,,,2.142857143,0.047619048,7,500to1999,1,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
9702,7,9,302536188,0,1,1,0.8,1,,,,,,,,,,,,,,,,,,,
9703,9,9,5.55555E+15,1,2,1,0.5,,,,,,,,,,,,,,,,,,,,
9704,7,7,763775,0.6,3,0.6,,,,,,,,,,,,,,,,,,,,,3
9705,5,10,5.55555E+15,0.333333333,1,0.333333333,,,,,,,,,,,,,,,,,,,,,
9706,6,8,1335816867,0.75,3,0.661971831,,1,,,,,,,,,,,,,,,,,,,
9707,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9708,7,8,1294261362,0,2,0,,,14,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,0,0,0,0,
9709,9,8,1340927480,1,1,1,,,,,,,,,,,,,,,,,,,,,
9710,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
9711,7,7,1585289965,0,3,1,,,,,,,,,,,,,,,,,,,,,
9712,8,9,1206213046,,2,,,,0.5,0.277777778,7,LT100,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
9713,9,9,1213724261,1,2,1,1,,,,,,,,,,,,,,,,,,,,
9714,8,9,981344952,0.8,2,1,,,0.666666667,0.56,9,100to499,6to10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,1,0,
9715,8,8,5.55555E+15,0.666666667,1,0.666666667,0,,,,,,,,,,,,,,,,,,,,
9716,10,10,1327351122,1,3,1,,,,,,,,,,,,,,,,,,,,,
9717,9,5,1231342279,1,2,1,,,,,,,,,,,,,,,,,,,,,10
9718,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9719,7,8,974322744,0,2,1,1,,,,,,,,,,,,,,,,,,,,
9720,9,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
9721,7,7,982085309,,1,0.615384615,,0.666666667,0,0,7,GTE2000,6to10,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,0,1,
9722,9,8,1104001691,1,2,0.5,0.823529412,0.5,0.5,0.208333333,2,GTE2000,3to5,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,10
9723,1,1,745755,0,3,0,,,,,,,,,,,,,,,,,,,,,
9724,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9725,8,9,369547044,0,2,0,,,,,,,,,,,,,,,,,,,,,
9726,9,9,467436,1,3,1,1,,,,,,,,,,,,,,,,,,,,
9727,5,5,1175948436,0,2,0.32,,,,,,,,,,,,,,,,,,,,,
9728,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9729,7,5,1555824660,0,1,0,,,,,,,,,,,,,,,,,,,,,
9730,10,9,700567245,1,3,1,,0,0,1,10,100to499,3to5,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,0,0,0,0,
9731,7,8,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9732,10,10,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
9733,7,8,1550205270,0.6,4,0.6,,,,,,,,,,,,,,,,,,,,,
9734,10,10,799426,1,4,1,,,0,0,10,LT100,6to10,0,FALSE,0,e. <$50K,N,1,1,0,0,1,1,0,0,
9735,9,8,1104001691,1,4,0.5,0.823529412,0.5,0.5,0.208333333,2,GTE2000,3to5,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,10
9736,7,7,1468535589,0,2,0.5,1,,,,,,,,,,,,,,,,,,,,
9737,10,10,745647255,1,3,1,,,0.5,0.5,9,100to499,6to10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,1,0,
9738,10,10,1354433592,1,4,1,,,,,,,,,,,,,,,,,,,,,10
9739,6,11,5.55555E+15,0.25,3,1,,,,,,,,,,,,,,,,,,,,,
9740,9,9,1130483641,1,2,1,,,0,0.625,8,LT100,GT10,0,FALSE,0,g. $500K - $5M,Y,1,1,1,1,1,1,1,0,
9741,5,11,1451060278,0,2,0,,,0.652173913,0.02970297,10,500to1999,1,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
9742,10,10,5.55555E+15,1,4,1,1,,,,,,,,,,,,,,,,,,,,7
9743,10,10,284671806,1,2,1,1,,1.666666667,0.210526316,9,100to499,6to10,1,FALSE,1,h. $5M - $50M,Y,1,0,0,0,1,1,1,0,
9744,8,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9745,7,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9746,10,10,642790916,1,1,1,0.705882353,1,0.666666667,0.194444444,10,500to1999,GT10,1,FALSE,1,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
9747,10,10,1164568551,1,3,0,0,,0,0.2,9,100to499,1,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
9748,10,9,235236098,1,3,1,,,0.705882353,0.205882353,9,100to499,6to10,1,FALSE,1,h. $5M - $50M,N,1,1,0,1,1,1,0,0,
9749,10,10,1584836369,1,4,1,,,,,,,,,,,,,,,,,,,,,
9750,10,10,709084171,0,4,0,1,,,,,,,,,,,,,,,,,,,,
9751,8,8,956170068,0.666666667,3,0,,,0.705882353,0.093333333,10,500to1999,2,1,FALSE,1,g. $500K - $5M,N,0,1,1,1,1,1,0,0,
9752,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9753,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9754,6,3,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
9755,10,10,1231519094,1,3,1,,,,,,,,,,,,,,,,,,,,,
9756,5,9,5.55555E+15,0.333333333,1,0.333333333,,,,,,,,,,,,,,,,,,,,,
9757,9,9,1576989240,1,2,1,1,,,,,,,,,,,,,,,,,,,,
9758,9,8,1349745668,1,4,0.545454545,0.857142857,,0.125,0,10,GTE2000,GT10,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
9759,9,9,612825,0.5,3,0.5,,,0,0,10,100to499,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,0,0,0,0,
9760,7,10,1134272205,1,1,0.25,1,0.5,2.5,0.066666667,,500to1999,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,1,0,1
9761,10,10,1564731480,1,3,0.764705882,,,,,,,,,,,,,,,,,,,,,
9762,6,8,608209350,0.2,3,0.366666667,0.666666667,0.8,,,,,,,,,,,,,,,,,,,5.5
9763,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9764,8,7,566704548,0.4,2,0.4,,,1.333333333,0.941176471,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,1,1,1,0,5
9765,10,10,655831,1,4,1,,,0,0,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,0,0,0,0,
9766,10,10,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
9767,7,5,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9768,3,5,5.55555E+15,1,2,0,,,,,,,,,,,,,,,,,,,,,
9769,8,8,1222167515,1,4,0,,1,,,,,,,,,,,,,,,,,,,
9770,5,8,957713318,0,3,1,,,0,0.666666667,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,0,0,10
9771,2,1,103407636,0,3,0,0.8,,0.5,0.722222222,10,GTE2000,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
9772,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,10
9773,8,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9774,8,8,366012829,1,2,1,,,1.5,0,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,1,1,1,0,
9775,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,10
9776,5,11,5.55555E+15,0,2,0,,1,,,,,,,,,,,,,,,,,,,
9777,8,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9778,10,11,875781442,1,4,1,1,,,,,,,,,,,,,,,,,,,,
9779,9,10,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
9780,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9781,8,11,1196464983,0.333333333,3,0.727272727,,0.888888889,0.25,0.209302326,7,GTE2000,3to5,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,1,
9782,9,5,621372,0.75,4,0.75,,,,,,,,,,,,,,,,,,,,,
9783,8,7,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9784,8,8,679788,0.6,2,0.6,,,1.548387097,0.345454545,10,100to499,GT10,1,FALSE,1,g. $500K - $5M,Y,1,1,1,1,1,1,1,0,
9785,9,9,521488,1,3,1,1,1,1,0.636363636,9,100to499,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,1,0,9.75
9786,10,10,775056,1,1,1,,,,,,,,,,,,,,,,,,,,,
9787,10,10,5.55555E+15,0.6,2,0.6,,,,,,,,,,,,,,,,,,,,,10
9788,6,10,1581367166,0.2,3,0,1,1,,,,,,,,,,,,,,,,,,,
9789,8,9,486309075,0,3,0,,,0,0.5,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,6
9790,10,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
9791,8,9,1447095820,0.8,3,1,0.79122807,1,0.076923077,0.153846154,2,GTE2000,6to10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
9792,10,10,143799180,1,2,1,,,0,0.461538462,8,LT100,6to10,0,FALSE,0,f. $50K - $500K,Y,1,1,0,0,1,1,0,0,10
9793,10,5,1589767855,1,3,1,,1,,,,,,,,,,,,,,,,,,,
9794,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9795,8,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9796,10,10,792606,1,1,1,,,,,,,,,,,,,,,,,,,,,
9797,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9798,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9799,8,5,982085309,0.666666667,2,0.615384615,,0.666666667,0,0,7,GTE2000,6to10,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,0,1,
9800,10,10,696125,1,3,1,,,,,,,,,,,,,,,,,,,,,
9801,7,9,445361589,0.2,2,0.5,,,,,,,,,,,,,,,,,,,,,
9802,4,5,812521363,0.333333333,2,0.333333333,,,0,0,10,LT100,2,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,0,0,0,0,6
9803,8,10,654865971,1,2,1,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
9804,7,7,659232,0,3,0,,,0.8,0.52173913,9,100to499,1,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,9
9805,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,9
9806,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,10
9807,10,10,439517933,1,2,1,,,0,0.571428571,9,100to499,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,1,0,10
9808,10,10,783833,1,1,1,,,0,0.5,10,LT100,6to10,0,TRUE,0,f. $50K - $500K,N,0,1,0,0,1,1,0,0,
9809,3,1,5.55555E+15,0.25,1,0.25,,,,,,,,,,,,,,,,,,,,,
9810,7,10,44664979,0.333333333,2,0.333333333,,,,,,,,,,,,,,,,,,,,,
9811,10,9,5.55555E+15,1,2,1,1,,,,,,,,,,,,,,,,,,,,
9812,9,11,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9813,6,5,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
9814,9,8,981138814,1,3,1,,1,0,0.081081081,10,100to499,2,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
9815,4,1,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
9816,2,7,1369523840,0,1,0,,,,,,,,,,,,,,,,,,,,,1
9817,7,10,565169,0.2,1,0.2,,,,,,,,,,,,,,,,,,,,,
9818,1,1,5.55555E+15,0,3,0.5,0,,,,,,,,,,,,,,,,,,,,
9819,8,8,1325544738,0.5,3,0.857142857,,,,,,,,,,,,,,,,,,,,,
9820,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9821,2,3,880652730,0,3,0,,,1,0.046511628,10,500to1999,6to10,1,FALSE,1,i. >$50M,Y,1,0,0,0,1,1,1,1,
9822,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
9823,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9824,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9825,10,10,479994,1,4,1,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,1,0,1,1,0,0,
9826,10,10,523372,,2,,,,0,0,10,LT100,6to10,0,FALSE,0,e. <$50K,N,0,0,0,0,1,1,0,0,
9827,7,8,1208680011,0.2,4,0.8,,,2,0.318181818,10,500to1999,GT10,0,TRUE,1,g. $500K - $5M,N,1,1,1,1,1,1,0,1,
9828,10,10,1578427222,0.8,3,0.5,,1,,,,,,,,,,,,,,,,,,,
9829,9,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9830,9,11,657345075,1,3,1,,1,0,0,7,GTE2000,GT10,0,FALSE,1,i. >$50M,N,1,0,0,0,0,0,0,1,
9831,6,11,1005330056,0.6,4,1,1,,0,0,10,100to499,1,0,TRUE,1,h. $5M - $50M,N,1,0,0,0,1,1,1,1,10
9832,10,10,821870,1,1,1,,,0,0.25,10,LT100,GT10,0,TRUE,0,e. <$50K,N,1,1,0,0,1,1,0,0,10
9833,7,7,673343,0.4,3,0.4,,,,,,,,,,,,,,,,,,,,,
9834,10,10,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
9835,7,7,286222796,0.25,3,1,1,,0,0.090909091,10,500to1999,GT10,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,1,
9836,5,4,1211059925,0,4,0,,,,,,,,,,,,,,,,,,,,,10
9837,10,10,509226,1,3,1,1,1,0,0.636363636,9,100to499,GT10,1,FALSE,1,g. $500K - $5M,N,1,0,0,0,1,1,1,0,2
9838,7,9,315469411,0.8,3,1,,,,,,,,,,,,,,,,,,,,,
9839,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9840,10,10,762852,1,4,1,,1,,,,,,,,,,,,,,,,,,,
9841,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9842,8,10,650929,1,3,1,,,0,0,10,100to499,GT10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,0,0,0,0,
9843,7,7,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9844,8,9,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,10
9845,10,10,571703,1,4,1,,,,,,,,,,,,,,,,,,,,,
9846,7,8,978019226,0.333333333,2,0,,,0.375,0.130434783,10,100to499,6to10,0,FALSE,1,h. $5M - $50M,Y,1,1,0,0,1,1,0,1,
9847,10,8,1248094950,1,3,1,1,1,,,,,,,,,,,,,,,,,,,10
9848,8,7,757618805,0,2,0,,,,,,,,,,,,,,,,,,,,,
9849,10,10,104454569,1,4,1,,,,,,,,,,,,,,,,,,,,,
9850,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
9851,7,5,1352634418,0.6,2,0.6,0.85,,0,0.25,10,GTE2000,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
9852,8,7,467436,0.4,2,0.4,1,,,,,,,,,,,,,,,,,,,,
9853,10,7,763493,1,3,1,,,0,0,10,LT100,GT10,0,FALSE,0,e. <$50K,N,1,1,0,0,1,1,0,0,
9854,9,10,1572881333,0.8,3,0.466666667,,,,,,,,,,,,,,,,,,,,,
9855,6,9,968489954,0.25,2,0.75,0.777777778,0.842105263,0,0,10,GTE2000,GT10,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
9856,10,10,1238105616,1,3,1,0.75,0,1,0.05,,500to1999,1,1,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,1,0,
9857,9,9,307144683,1,2,1,,,0,0.4,10,LT100,6to10,0,TRUE,0,g. $500K - $5M,N,0,0,0,0,1,1,1,0,10
9858,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
9859,10,9,1533272915,1,3,0.261904762,0.588235294,1,,,,,,,,,,,,,,,,,,,
9860,9,10,1224494652,,3,1,1,,,,,,,,,,,,,,,,,,,,1
9861,7,7,5.55555E+15,0.333333333,4,0.333333333,,,,,,,,,,,,,,,,,,,,,
9862,6,10,767476,0.8,4,0.8,,,,,,,,,,,,,,,,,,,,,10
9863,9,7,1226571117,0.6,2,0.333333333,0.666666667,1,,,,,,,,,,,,,,,,,,,
9864,7,8,1584310173,0.333333333,1,0.333333333,,,,,,,,,,,,,,,,,,,,,
9865,6,8,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
9866,9,10,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
9867,10,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
9868,10,10,235236098,,3,,,,0.705882353,0.205882353,9,100to499,6to10,1,FALSE,1,h. $5M - $50M,N,1,1,0,1,1,1,0,0,
9869,9,9,281827898,,3,,,,,,,,,,,,,,,,,,,,,,
9870,8,9,1585128207,1,3,1,,,,,,,,,,,,,,,,,,,,,
9871,10,10,109721036,1,4,1,,,0,0.714285714,7,LT100,6to10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
9872,10,8,1470757645,1,1,1,0.837837838,0.5,,,,,,,,,,,,,,,,,,,
9873,10,8,765341,1,3,1,,,1,0.6,9,100to499,GT10,0,TRUE,0,f. $50K - $500K,N,1,0,0,0,0,0,1,0,4
9874,9,6,1518992013,1,2,1,,,,,,,,,,,,,,,,,,,,,
9875,9,9,762488,1,3,1,1,,3,0.16,9,100to499,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,1,0,
9876,10,10,360984189,0,2,0,,,0,0.166666667,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,0,0,1,1,0,0,
9877,9,9,394638264,1,4,1,,,0,0.8,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,0,0,0,10
9878,8,8,850906919,1,2,1,,,1,0.714285714,9,100to499,3to5,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,1,0,8.333333333
